Branch Name,03/14/2019 Status,06/16/2023 Status,Description
SLKSW_AX2L                      ,,In-Service,Missing-In-First
SLKSW_AX1H                      ,,In-Service,Missing-In-First
SLKSW_AX2H                      ,,In-Service,Missing-In-First
SLKSW_AX1T                      ,,In-Service,Missing-In-First
SLKSW_AX2T                      ,,In-Service,Missing-In-First
HDRSC_FMR1                      ,,In-Service,Missing-In-First
HDRSC_FMR2                      ,,Out-Of-Service,Missing-In-First
W_PECOS_T1                      ,,In-Service,Missing-In-First
QUEEN_SL_T1TC                   ,,In-Service,Missing-In-First
QUEEN_SL_T1SC                   ,,In-Service,Missing-In-First
QUEEN_SL_T2SC                   ,,In-Service,Missing-In-First
QUEEN_SL_T2TC                   ,,In-Service,Missing-In-First
QUEEN_SL_T1PC                   ,,In-Service,Missing-In-First
QUEEN_SL_T2PC                   ,,In-Service,Missing-In-First
HI_LONE_T2SC                    ,,In-Service,Missing-In-First
HI_LONE_T2TC                    ,,In-Service,Missing-In-First
HI_LONE_T2PC                    ,,In-Service,Missing-In-First
HI_LONE_T1PC                    ,,Out-Of-Service,Missing-In-First
HI_LONE_T1SC                    ,,Out-Of-Service,Missing-In-First
HI_LONE_T1TC                    ,,Out-Of-Service,Missing-In-First
LAPETUS_T1                      ,,In-Service,Missing-In-First
OBERON_T1                       ,,In-Service,Missing-In-First
SAGEDRAW_T1                     ,,In-Service,Missing-In-First
SAGEDRAW_T2                     ,,In-Service,Missing-In-First
QRYSW_AX1L                      ,,In-Service,Missing-In-First
QRYSW_AX2L                      ,,In-Service,Missing-In-First
QRYSW_AX1H                      ,,In-Service,Missing-In-First
QRYSW_AX2H                      ,,In-Service,Missing-In-First
QRYSW_AX1T                      ,,In-Service,Missing-In-First
QRYSW_AX2T                      ,,In-Service,Missing-In-First
RDOSC_FMR2                      ,,Out-Of-Service,Missing-In-First
RDOSC_FMR1                      ,,In-Service,Missing-In-First
BARROW_T1                       ,,In-Service,Missing-In-First
BARROW_T2                       ,,In-Service,Missing-In-First
HARALD_T1                       ,,In-Service,Missing-In-First
FWLR_SLR_T1                     ,,In-Service,Missing-In-First
TAYGETE_T1                      ,,In-Service,Missing-In-First
TAYGETE_T2                      ,,In-Service,Missing-In-First
LGDRAW_S_T1                     ,,In-Service,Missing-In-First
W_LD_138_LDXF                   ,,In-Service,Missing-In-First
GREASWOD_T1                     ,,In-Service,Missing-In-First
GREASWOD_T2                     ,,In-Service,Missing-In-First
EUNICE_T1                       ,,In-Service,Missing-In-First
EUNICE_T2                       ,,In-Service,Missing-In-First
TI_SOLAR_T1                     ,,In-Service,Missing-In-First
TI_SOLAR_T2                     ,,In-Service,Missing-In-First
JUNO_T1                         ,,In-Service,Missing-In-First
JUNO_T2                         ,,In-Service,Missing-In-First
REDBARN_MPT                     ,,In-Service,Missing-In-First
ARAGORN_T1                      ,,In-Service,Missing-In-First
PRSPERO2_T1                     ,,In-Service,Missing-In-First
PRSPERO2_T2                     ,,In-Service,Missing-In-First
TAYGETE2_T1                     ,,In-Service,Missing-In-First
TAYGETE2_T2                     ,,In-Service,Missing-In-First
CROSSETT_T1                     ,,In-Service,Missing-In-First
CROSSETT_T2                     ,,In-Service,Missing-In-First
SWOOSEII_T1                     ,,In-Service,Missing-In-First
FLOWERII_T1                     ,,In-Service,Missing-In-First
QUEEN_BA_T1                     ,,In-Service,Missing-In-First
EGROVESL_T1                     ,,In-Service,Missing-In-First
HI_LONEB_T1                     ,,In-Service,Missing-In-First
DSKYWND2_XF2                    ,,In-Service,Missing-In-First
DSKYWND1_XF1                    ,,In-Service,Missing-In-First
LACY_CRK_T1                     ,,In-Service,Missing-In-First
LACY_CRK_T2                     ,,In-Service,Missing-In-First
CONSW_MR2H                      ,,In-Service,Missing-In-First
CONSW_MR1H                      ,,In-Service,Missing-In-First
CONSW_MR1L                      ,,In-Service,Missing-In-First
CONSW_MR1T                      ,,In-Service,Missing-In-First
CONSW_MR2L                      ,,In-Service,Missing-In-First
CONSW_MR2T                      ,,In-Service,Missing-In-First
HOUSEMTN_MPT1                   ,,Out-Of-Service,Missing-In-First
EXPSW_MR1H                      ,,Out-Of-Service,Missing-In-First
EXPSW_MR2H                      ,,Out-Of-Service,Missing-In-First
EXPSW_MR1L                      ,,Out-Of-Service,Missing-In-First
EXPSW_MR2L                      ,,Out-Of-Service,Missing-In-First
EXPSW_MR1T                      ,,Out-Of-Service,Missing-In-First
EXPSW_MR2T                      ,,Out-Of-Service,Missing-In-First
TBWF_ESS_T1                     ,,In-Service,Missing-In-First
PC_SOUTH_P3T1                   ,,In-Service,Missing-In-First
PC_SOUTH_P3T2                   ,,In-Service,Missing-In-First
PC_SOUTH_P2T1                   ,,In-Service,Missing-In-First
KEO_T2                          ,,In-Service,Missing-In-First
SGSA_A2                         ,,In-Service,Missing-In-First
FLAT_TOP_FLT2                   ,,In-Service,Missing-In-First
CHERRYCR_TRA1                   ,,In-Service,Missing-In-First
SWEC_T1                         ,,In-Service,Missing-In-First
OXYSOLAR_T1                     ,,In-Service,Missing-In-First
PROSPERO_T1                     ,,In-Service,Missing-In-First
PROSPERO_T2                     ,,In-Service,Missing-In-First
WHMESA_T1                       ,,In-Service,Missing-In-First
WHMESA_T2                       ,,In-Service,Missing-In-First
WHMESA_T3                       ,,In-Service,Missing-In-First
CCKSW_FMR1                      ,,In-Service,Missing-In-First
APPALOSA_T1                     ,,In-Service,Missing-In-First
DNDAM_XF_2                      ,,In-Service,Missing-In-First
DNDAM_XF_1                      ,,In-Service,Missing-In-First
SJO_SJO1                        ,,In-Service,Missing-In-First
BCATWIND_T1                     ,,In-Service,Missing-In-First
SSPURTWO_S3T1                   ,,In-Service,Missing-In-First
SSPURTWO_S3T2                   ,,In-Service,Missing-In-First
FOARDCTY_T1                     ,,In-Service,Missing-In-First
FOARDCTY_T2                     ,,In-Service,Missing-In-First
CN_BRKS_MPT                     ,,In-Service,Missing-In-First
LOCKETT_T1                      ,,In-Service,Missing-In-First
MISAE_T1                        ,,In-Service,Missing-In-First
MISAE_T2                        ,,In-Service,Missing-In-First
BLSUMIT3_T1                     ,,In-Service,Missing-In-First
VERAWIND_T1                     ,,In-Service,Missing-In-First
VERAWIND_T2                     ,,In-Service,Missing-In-First
IMPACT_T1                       ,,In-Service,Missing-In-First
RIPPEY_T1                       ,,In-Service,Missing-In-First
LPLBR_BRT1                      ,,In-Service,Missing-In-First
LPLBR_BRT2                      ,,In-Service,Missing-In-First
LPLDB_T1S                       ,,In-Service,Missing-In-First
LPLDB_T2S                       ,,In-Service,Missing-In-First
LPLDB_T1P                       ,,In-Service,Missing-In-First
LPLDB_T1T                       ,,In-Service,Missing-In-First
LPLDB_T2P                       ,,In-Service,Missing-In-First
LPLDB_T2T                       ,,In-Service,Missing-In-First
LPLPY_T1S                       ,,In-Service,Missing-In-First
LPLPY_T2S                       ,,In-Service,Missing-In-First
LPLPY_T1P                       ,,In-Service,Missing-In-First
LPLPY_T1T                       ,,In-Service,Missing-In-First
LPLPY_T2P                       ,,In-Service,Missing-In-First
LPLPY_T2T                       ,,In-Service,Missing-In-First
LPLYH_T3S                       ,,In-Service,Missing-In-First
LPLYH_T4S                       ,,In-Service,Missing-In-First
LPLYH_T3P                       ,,In-Service,Missing-In-First
LPLYH_T4P                       ,,In-Service,Missing-In-First
LPLYH_T3T                       ,,In-Service,Missing-In-First
LPLYH_T4T                       ,,In-Service,Missing-In-First
LPLHY_T2P                       ,,Out-Of-Service,Missing-In-First
LPLHY_T2S                       ,,Out-Of-Service,Missing-In-First
LPLHY_T2T                       ,,Out-Of-Service,Missing-In-First
LPLVK_T3P                       ,,Out-Of-Service,Missing-In-First
LPLVK_T3S                       ,,Out-Of-Service,Missing-In-First
LPLVK_T3T                       ,,Out-Of-Service,Missing-In-First
CONIGLIO_T1                     ,,In-Service,Missing-In-First
LPLMK_T3P                       ,,In-Service,Missing-In-First
LPLMK_T3S                       ,,In-Service,Missing-In-First
LPLMK_T3T                       ,,In-Service,Missing-In-First
PHOENIX_TR1                     ,,In-Service,Missing-In-First
LPLCO_T3P                       ,,In-Service,Missing-In-First
LPLCO_T3S                       ,,In-Service,Missing-In-First
LPLCO_T3T                       ,,In-Service,Missing-In-First
GYP_GYP1                        ,,In-Service,Missing-In-First
TY_COOKE_CK2T                   ,,Out-Of-Service,Missing-In-First
TY_COOKE_CK3T                   ,,Out-Of-Service,Missing-In-First
MASSENGL_MS8T                   ,,In-Service,Missing-In-First
MASSENGL_MS6T                   ,,In-Service,Missing-In-First
MASSENGL_MS7T                   ,,In-Service,Missing-In-First
AZURE_T1-H                      ,,In-Service,Missing-In-First
AZURE_T1-X                      ,,In-Service,Missing-In-First
AZURE_T1-Y                      ,,In-Service,Missing-In-First
AJAXWIND_T1                     ,,In-Service,Missing-In-First
AJAXWIND_T2                     ,,In-Service,Missing-In-First
GRIF_TRL_T1                     ,,In-Service,Missing-In-First
GRIF_TRL_T2                     ,,In-Service,Missing-In-First
TRUSGILL_T1                     ,,In-Service,Missing-In-First
TRUSGILL_T2                     ,,In-Service,Missing-In-First
DELILA_1_T1                     ,,Out-Of-Service,Missing-In-First
DELILA_1_T2                     ,,Out-Of-Service,Missing-In-First
INRT_W_T1B                      ,,In-Service,Missing-In-First
INRT_W_T2                       ,,In-Service,Missing-In-First
INRT_W_T1A                      ,,In-Service,Missing-In-First
NVAP_345_NPXF                   ,,In-Service,Missing-In-First
EIFSLR_T1                       ,,In-Service,Missing-In-First
NOVA1SLR_T1                     ,,In-Service,Missing-In-First
NOVA1SLR_T2                     ,,In-Service,Missing-In-First
NOVA2SLR_T1                     ,,Out-Of-Service,Missing-In-First
HOLDY_FMR1                      ,,In-Service,Missing-In-First
ASPM_69T2                       ,,In-Service,Missing-In-First
FALFUR_T1                       ,,In-Service,Missing-In-First
LOPENO_DT1                      ,,In-Service,Missing-In-First
ZAPATA_TRA1                     ,,In-Service,Missing-In-First
ZAPATA_TRA2                     ,,In-Service,Missing-In-First
CCEC_TG1                        ,,In-Service,Missing-In-First
CCEC_TG2                        ,,In-Service,Missing-In-First
CCEC_T1                         ,,In-Service,Missing-In-First
WHITE_PT_XFL1                   ,,In-Service,Missing-In-First
WHITE_PT_XFH1                   ,,In-Service,Missing-In-First
WHITE_PT_XFT1                   ,,In-Service,Missing-In-First
COLETO_FMR1                     ,,In-Service,Missing-In-First
TGW_TR1                         ,,In-Service,Missing-In-First
TGW_TR2                         ,,In-Service,Missing-In-First
VALERO_E_69L                    ,,In-Service,Missing-In-First
VALERO_E_138H                   ,,In-Service,Missing-In-First
VALERO_E_12T                    ,,In-Service,Missing-In-First
PUEBLO_TRA1                     ,,In-Service,Missing-In-First
PUEBLO_TRA2                     ,,In-Service,Missing-In-First
LOBO_A3                         ,,In-Service,Missing-In-First
REFUGIO_AT1                     ,,In-Service,Missing-In-First
STEWART_XFL3                    ,,In-Service,Missing-In-First
STEWART_XFL2                    ,,In-Service,Missing-In-First
STEWART_XFH2                    ,,In-Service,Missing-In-First
STEWART_XFH3                    ,,In-Service,Missing-In-First
STEWART_XFT2                    ,,In-Service,Missing-In-First
STEWART_XFT3                    ,,In-Service,Missing-In-First
FOWLRTON_5TR1                   ,,In-Service,Missing-In-First
FOWLRTON_7TR1                   ,,In-Service,Missing-In-First
FOWLRTON_1TR1                   ,,In-Service,Missing-In-First
NAVALBAS_NBA1                   ,,In-Service,Missing-In-First
KARAKAW1_MPT1                   ,,In-Service,Missing-In-First
KARAKAW1_MPT2                   ,,In-Service,Missing-In-First
KARAKAW2_MPT3                   ,,In-Service,Missing-In-First
PALMWIND_MPT1                   ,,In-Service,Missing-In-First
MESTENO_T1                      ,,In-Service,Missing-In-First
CRANELL_T1                      ,,In-Service,Missing-In-First
LV2_MPTB                        ,,In-Service,Missing-In-First
EL_RAYO_T1                      ,,In-Service,Missing-In-First
EL_RAYO_T2                      ,,In-Service,Missing-In-First
CHALUPA_T-1                     ,,In-Service,Missing-In-First
LMAJADAS_T2                     ,,In-Service,Missing-In-First
LMAJADAS_T1                     ,,In-Service,Missing-In-First
TRUENO_T1                       ,,In-Service,Missing-In-First
TRUENO_T2                       ,,In-Service,Missing-In-First
RELOJ_T1                        ,,In-Service,Missing-In-First
VENADO_T1                       ,,In-Service,Missing-In-First
VENADO_T2                       ,,In-Service,Missing-In-First
VENADO_T3                       ,,In-Service,Missing-In-First
CORAZON_T1                      ,,In-Service,Missing-In-First
ELARA_SL_T1                     ,,In-Service,Missing-In-First
BLACKJAK_T1                     ,,In-Service,Missing-In-First
BLACKJAK_T2                     ,,In-Service,Missing-In-First
MADERO_ET1                      ,,In-Service,Missing-In-First
MADERO_ET2                      ,,In-Service,Missing-In-First
REDGTSS_REDG                    ,,In-Service,Missing-In-First
ALGODON_T1                      ,,In-Service,Missing-In-First
BRIGHTSD_T1                     ,,In-Service,Missing-In-First
VANCOURT_T-1                    ,,In-Service,Missing-In-First
NEBULA_T-1                      ,,In-Service,Missing-In-First
FOXTROT_T1                      ,,In-Service,Missing-In-First
FOXTROT_T2                      ,,In-Service,Missing-In-First
SPARTA_T1                       ,,In-Service,Missing-In-First
SPARTA_T2                       ,,In-Service,Missing-In-First
MCLNSLR_T1                      ,,In-Service,Missing-In-First
POESTA_69L                      ,,Out-Of-Service,Missing-In-First
POESTA_138H                     ,,Out-Of-Service,Missing-In-First
POESTA_138T                     ,,Out-Of-Service,Missing-In-First
ELSAUZ_T1                       ,,In-Service,Missing-In-First
ELSAUZ_T2                       ,,In-Service,Missing-In-First
WFTANK_T1                       ,,In-Service,Missing-In-First
HRZN_SLR_T1                     ,,Out-Of-Service,Missing-In-First
FRONT_EC_E100                   ,,Out-Of-Service,Missing-In-First
FRONT_EC_E110                   ,,In-Service,Missing-In-First
FRONT_EC_E120                   ,,In-Service,Missing-In-First
CVC_XT1                         ,In-Service,,Missing-In-Second
CVC_XT5                         ,In-Service,,Missing-In-Second
PR_2_69                         ,In-Service,,Missing-In-Second
FORMOSA_TR1X                    ,In-Service,,Missing-In-Second
SL_TR4                          ,In-Service,,Missing-In-Second
SL_TR3                          ,In-Service,,Missing-In-Second
SL_TR2                          ,In-Service,,Missing-In-Second
SL_TR1                          ,In-Service,,Missing-In-Second
SL_TR5                          ,In-Service,,Missing-In-Second
SL_TR6                          ,In-Service,,Missing-In-Second
SL_TR8                          ,In-Service,,Missing-In-Second
RAYBURN_13_1                    ,In-Service,,Missing-In-Second
FB_AT1H                         ,In-Service,,Missing-In-Second
FB_AT1                          ,In-Service,,Missing-In-Second
FB_AT1T                         ,In-Service,,Missing-In-Second
PSA_TR16                        ,In-Service,,Missing-In-Second
PSA_TR15                        ,In-Service,,Missing-In-Second
PSA_TR1                         ,In-Service,,Missing-In-Second
PSA_TR13                        ,In-Service,,Missing-In-Second
PSA_TR14                        ,In-Service,,Missing-In-Second
PSA_TR11                        ,In-Service,,Missing-In-Second
PSA_TR12                        ,In-Service,,Missing-In-Second
GBY_AT5L                        ,In-Service,,Missing-In-Second
HOC_AT3                         ,In-Service,,Missing-In-Second
HOC_AT3L                        ,In-Service,,Missing-In-Second
HOC_AT3T                        ,In-Service,,Missing-In-Second
CBY_AT1L                        ,In-Service,,Missing-In-Second
UN_AT1H                         ,In-Service,,Missing-In-Second
UN_AT1                          ,In-Service,,Missing-In-Second
UN_AT1T                         ,In-Service,,Missing-In-Second
WC_AT2H                         ,In-Service,,Missing-In-Second
WC_AT2                          ,In-Service,,Missing-In-Second
WC_AT2T                         ,In-Service,,Missing-In-Second
SRB_AT1H                        ,In-Service,,Missing-In-Second
SRB_AT2H                        ,In-Service,,Missing-In-Second
SRB_AT1                         ,In-Service,,Missing-In-Second
SRB_AT2                         ,In-Service,,Missing-In-Second
SRB_AT1T                        ,In-Service,,Missing-In-Second
SRB_AT2T                        ,In-Service,,Missing-In-Second
DOWGEN_XF64                     ,In-Service,,Missing-In-Second
LOSTPI_SUTC                     ,In-Service,,Missing-In-Second
LOSTPI_SUTA                     ,In-Service,,Missing-In-Second
LOSTPI_SUTB                     ,In-Service,,Missing-In-Second
MARSFO_SUT2                     ,In-Service,,Missing-In-Second
GEORSO_T1                       ,In-Service,,Missing-In-Second
FPPYD1_SUT2                     ,In-Service,,Missing-In-Second
FPPYD1_SUT1                     ,In-Service,,Missing-In-Second
LOCKHA_AT3                      ,In-Service,,Missing-In-Second
WIRTZ_GSU1                      ,In-Service,,Missing-In-Second
WIRTZ_GU1                       ,In-Service,,Missing-In-Second
WIRTZ_AT1                       ,In-Service,,Missing-In-Second
WIRTZ_BUT1                      ,In-Service,,Missing-In-Second
MARBFA_SUT2                     ,In-Service,,Missing-In-Second
MARBFA_SUT1                     ,In-Service,,Missing-In-Second
GLIDDE_AT2                      ,In-Service,,Missing-In-Second
ELGSW_FMR1                      ,In-Service,,Missing-In-Second
BURNET_AT3                      ,In-Service,,Missing-In-Second
ANDICE_AT3                      ,In-Service,,Missing-In-Second
GIDEON_SUT1                     ,In-Service,,Missing-In-Second
GIDEON_SUT2                     ,In-Service,,Missing-In-Second
HIGH32_AT2                      ,In-Service,,Missing-In-Second
DECKER_MT_1                     ,In-Service,,Missing-In-Second
WIPOPA_X34X                     ,In-Service,,Missing-In-Second
WIPOPA_X12X                     ,In-Service,,Missing-In-Second
FPPYD2_T406                     ,In-Service,,Missing-In-Second
AUSTPL_SUT1                     ,In-Service,,Missing-In-Second
CSEC_XFT2                       ,In-Service,,Missing-In-Second
CSEC_XFT1                       ,In-Service,,Missing-In-Second
FERGCC_FMR1                     ,In-Service,,Missing-In-Second
FERGCC_FMR2                     ,In-Service,,Missing-In-Second
FERGCC_FMR3                     ,In-Service,,Missing-In-Second
MGSES_AMR2                      ,In-Service,,Missing-In-Second
MGSES_AMR6                      ,In-Service,,Missing-In-Second
CORONA_AT3                      ,In-Service,,Missing-In-Second
CORONA_AT2                      ,In-Service,,Missing-In-Second
CORONA_AT1                      ,In-Service,,Missing-In-Second
ENAS_TR1                        ,In-Service,,Missing-In-Second
SONR_69-1                       ,In-Service,,Missing-In-Second
SWEETWN4_4B                     ,In-Service,,Missing-In-Second
SWEETWN4_4A                     ,In-Service,,Missing-In-Second
SWEETWN4_5                      ,In-Service,,Missing-In-Second
ECRSW_FMR1                      ,In-Service,,Missing-In-Second
SWEETWND_MR1                    ,In-Service,,Missing-In-Second
INKSDA_SUT1                     ,In-Service,,Missing-In-Second
CAPRIDG4_R4T1                   ,In-Service,,Missing-In-Second
CAPRIDGE_WCR2                   ,In-Service,,Missing-In-Second
CAPRIDGE_WCR3                   ,In-Service,,Missing-In-Second
CAPRIDGE_WCR1                   ,In-Service,,Missing-In-Second
SWEETWN3_XT2                    ,In-Service,,Missing-In-Second
SWEETWN3_XT1                    ,In-Service,,Missing-In-Second
TYLNW_FMR1                      ,In-Service,,Missing-In-Second
JKSVL_FMR1                      ,In-Service,,Missing-In-Second
TYWST_MR1L                      ,In-Service,,Missing-In-Second
TYWST_MR1H                      ,In-Service,,Missing-In-Second
TYWST_MR1T                      ,In-Service,,Missing-In-Second
GIBCRK_FMR1                     ,In-Service,,Missing-In-Second
DANSBY_FMR2                     ,In-Service,,Missing-In-Second
DANSBY_FMR1                     ,In-Service,,Missing-In-Second
DANSBY_FMR3                     ,In-Service,,Missing-In-Second
SCES_1GTB                       ,In-Service,,Missing-In-Second
HAS_XFM1                        ,In-Service,,Missing-In-Second
HAS_XFM2                        ,In-Service,,Missing-In-Second
TRLSW_MR3H                      ,In-Service,,Missing-In-Second
TRLSW_MR3L                      ,In-Service,,Missing-In-Second
TRLSW_MR3T                      ,In-Service,,Missing-In-Second
LIL_FMR1                        ,In-Service,,Missing-In-Second
N_LAKE_D_XFMR                   ,In-Service,,Missing-In-Second
NEWMAN_FMR1                     ,In-Service,,Missing-In-Second
DCATR_FMR1                      ,In-Service,,Missing-In-Second
APOLLO_FMR1                     ,In-Service,,Missing-In-Second
ELBOW_5TR1                      ,In-Service,,Missing-In-Second
ELBOW_2TR1                      ,In-Service,,Missing-In-Second
BUZSW_AXF1                      ,In-Service,,Missing-In-Second
IH20_IHT1                       ,In-Service,,Missing-In-Second
MDKSW_FMR1                      ,In-Service,,Missing-In-Second
ANDNR_AXR1                      ,In-Service,,Missing-In-Second
ANDNR_AXR2                      ,In-Service,,Missing-In-Second
INDNENR_TR2                     ,In-Service,,Missing-In-Second
INDNENR_TR1                     ,In-Service,,Missing-In-Second
SWEC_SWT1                       ,In-Service,,Missing-In-Second
KEO_SM1                         ,In-Service,,Missing-In-Second
KEO_SM2                         ,In-Service,,Missing-In-Second
PC_SOUTH_T1                     ,In-Service,,Missing-In-Second
PC_SOUTH_T2                     ,In-Service,,Missing-In-Second
PC_SOUTH_PWT1                   ,In-Service,,Missing-In-Second
LV1_MPTB                        ,In-Service,,Missing-In-Second
NVLBASE_NBA1                    ,In-Service,,Missing-In-Second
LOBO_A1                         ,In-Service,,Missing-In-Second
MILITARY_14_1                   ,In-Service,,Missing-In-Second
AIRLINE_69A1                    ,In-Service,,Missing-In-Second
TGW_T1                          ,In-Service,,Missing-In-Second
TGW_T2                          ,In-Service,,Missing-In-Second
RAYMND2_69A1                    ,In-Service,,Missing-In-Second
COLETO_24_1                     ,In-Service,,Missing-In-Second
CCEC_CTG1                       ,In-Service,,Missing-In-Second
CCEC_CTG2                       ,In-Service,,Missing-In-Second
CCEC_ST1                        ,In-Service,,Missing-In-Second
WHITE_PT_345A                   ,In-Service,,Missing-In-Second
OKLA_24-3                       ,In-Service,,Missing-In-Second
DNDAM_XFM2                      ,In-Service,,Missing-In-Second
DNDAM_XFM1                      ,In-Service,,Missing-In-Second
SJO_FMR1                        ,In-Service,,Missing-In-Second
BCATWIND_XFT1                   ,In-Service,,Missing-In-Second
SSPURTWO_SST1                   ,In-Service,,Missing-In-Second
SSPURTWO_SST2                   ,In-Service,,Missing-In-Second
LKWSW_FMR1                      ,In-Service,,Missing-In-Second
ASPM_69T1                       ,In-Service,,Missing-In-Second
SD5SES_FMR5                     ,Out-Of-Service,,Missing-In-Second
SDSES_FMR4                      ,Out-Of-Service,,Missing-In-Second
GIDEON_SUT3                     ,Out-Of-Service,,Missing-In-Second
MNSES_FMR1                      ,Out-Of-Service,,Missing-In-Second
MNSES_FMR3                      ,Out-Of-Service,,Missing-In-Second
MNSES_FMR2                      ,Out-Of-Service,,Missing-In-Second
BBSES_FMR2                      ,Out-Of-Service,,Missing-In-Second
BBSES_FMR1                      ,Out-Of-Service,,Missing-In-Second
DENDR_FMR1                      ,Out-Of-Service,,Missing-In-Second
DENDR_FMR2                      ,Out-Of-Service,,Missing-In-Second
N_SHARPE_PS1                    ,Out-Of-Service,,Missing-In-Second
FALFUR_XFST                     ,Out-Of-Service,,Missing-In-Second
NA_STG1                         ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
VICTORIA_SU5                    ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
HHGT_TX2W                       ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
HHOLLOW3_TX3A                   ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
HHOLLOW3_TX3B                   ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
CALLAHAN_UT1                    ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
HAMILTON_AUT3                   ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
H_HOLLOW_XFMR                   ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
BWNSW_S1_2                      ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
KUNITZ_KUN                      ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
WINKS_FMR1                      ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
BEEVILLE_XFST                   ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
TESLA_AUT3                      ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
